"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(i_gaze_away;inf_smile;m_gaze_at)","(mo_smile)",0.368,5,29.001,0.09473684210526316,0.9157894736842105,0.3157894736842105,95
"(i_gaze_at_object;infant_voc;m_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;m_gaze_away)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;infant_voc;m_gaze_away;mother-speech)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at_object;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;inf_smile;m_gaze_at)","(mo_smile)",0.407,38,168.872,0.0,0.14,0.0,100
"(inf_smile;m_gaze_away;mother-speech)","(infant_voc)",0.112,2,2.05,0.6,1.0,0.0,5
"(i_gaze_at_object;inf_smile;m_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,100
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,11
"(inf_smile;m_gaze_at)","(i_gaze_at;mother-speech)",0.263,153,164.051,0.0,0.19,0.0,100
"(m_gaze_at;m_gaze_at_object;mother-speech)","(inf_smile;infant_voc)",0.11,1,0.095,999.0,999.0,999.0,0
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,21
"(i_gaze_at;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,65
"(m_gaze_away;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,27
"(i_gaze_at_object)","(m_gaze_at)",0.272,107,240.623,0.99,0.0,0.99,100
"(inf_smile;mother-speech)","(m_gaze_at)",0.145,25,74.501,1.0,0.99,1.0,100
"(i_gaze_at_object;infant_voc;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,24
"(i_gaze_away;inf_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,26
"(i_gaze_away;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,49
"(m_gaze_away;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,51
"(i_gaze_away;infant_voc;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away;inf_smile;m_gaze_away;mo_smile)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;m_gaze_at_object)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_away;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,35
"(inf_smile;mo_smile;mother-speech)","(m_gaze_at)",0.147,8,37.464,0.8383838383838383,0.9595959595959596,0.47474747474747475,99
"(inf_smile;mother-speech)","(i_gaze_at;m_gaze_at;mo_smile)",0.105,22,53.874,999.0,999.0,999.0,0
"(i_gaze_at;infant_voc;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;m_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;infant_voc;m_gaze_at)","(i_gaze_at;mo_smile;mother-speech)",0.118,11,10.208,999.0,999.0,999.0,0
"(i_gaze_at_object;inf_smile;m_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;infant_voc;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_at_object;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;inf_smile;infant_voc;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;inf_smile;infant_voc)","(mother-speech)",0.174,13,13.568,0.2708333333333333,0.5104166666666666,0.041666666666666664,96
"(infant_voc;m_gaze_away;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_at;m_gaze_at_object)","(infant_voc)",0.148,1,0.095,999.0,999.0,999.0,0
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,26
"(i_gaze_away;m_gaze_at)","(mo_smile)",0.217,13,52.391,1.0,1.0,1.0,100
"(i_gaze_at;infant_voc)","(mo_smile)",0.157,11,35.107,0.69,0.87,0.63,100
"(infant_voc;m_gaze_away;mother-speech)","(i_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_away)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc;m_gaze_at_object;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;m_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at;inf_smile;m_gaze_away;mother-speech)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at_object)","(i_gaze_away)",0.127,49,197.459,0.16279069767441862,0.23255813953488372,0.16279069767441862,43
"(i_gaze_at_object;inf_smile;m_gaze_away;mother-speech)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;infant_voc;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;m_gaze_away)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;inf_smile;m_gaze_away)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_away;mo_smile;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,77
"(mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,50
"(i_gaze_at_object;inf_smile;m_gaze_at_object)","(mother-speech)",0.181,13,11.392,0.87,0.98,0.99,100
"(i_gaze_at_object;mo_smile;mother-speech)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at)","(m_gaze_at;mother-speech)",0.31,695,665.715,0.0,0.0,0.0,100
"(i_gaze_at_object;inf_smile;m_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;mother-speech)","(m_gaze_at_object)",0.105,18,18.841,0.9076923076923077,0.09230769230769231,1.0,65
"(i_gaze_away;inf_smile;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_away;inf_smile;m_gaze_at_object;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;mo_smile)","(m_gaze_at)",0.274,5,26.584,0.06382978723404255,0.7340425531914894,0.010638297872340425,94
"(m_gaze_at_object)","(inf_smile)",0.202,87,313.855,0.71,1.0,0.71,100
"(i_gaze_at;inf_smile;m_gaze_away;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;m_gaze_away)","(i_gaze_away;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at_object;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;inf_smile;infant_voc;mother-speech)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;m_gaze_away;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,85
"(i_gaze_away;m_gaze_away;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;mother-speech)","(m_gaze_at)",0.123,5,16.486,0.5977011494252874,0.9310344827586207,0.896551724137931,87
"(inf_smile;infant_voc;m_gaze_away)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at)","(mother-speech)",0.416,806,886.368,0.0,0.0,0.0,100
"(i_gaze_at;m_gaze_away;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(infant_voc;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;m_gaze_at_object)","(mother-speech)",0.167,87,84.522,1.0,0.96,0.99,100
"(i_gaze_at_object;infant_voc;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;inf_smile;m_gaze_away)","(infant_voc;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;m_gaze_away;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(inf_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,74
"(i_gaze_at;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,86
"(i_gaze_away;m_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at_object;m_gaze_at_object;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(i_gaze_at_object;infant_voc;m_gaze_at;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,17
"(inf_smile)","(i_gaze_at;mother-speech)",0.209,219,234.408,0.48,0.85,0.48,100
"(i_gaze_away;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,15
"(i_gaze_at;inf_smile;infant_voc;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at_object)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,41
"(i_gaze_at;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;m_gaze_away;mother-speech)","(i_gaze_away;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_away;mother-speech)","(i_gaze_away;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile)","(m_gaze_at_object)",0.142,57,72.126,1.0,0.01,0.99,100
"(i_gaze_at_object;m_gaze_away)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_at_object;infant_voc;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,15
"(m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,40
"(i_gaze_at;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,76
"(i_gaze_at_object;infant_voc;m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_away;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;mother-speech)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;infant_voc;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;infant_voc;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,6
"(inf_smile;m_gaze_away)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,27
"(inf_smile;m_gaze_at;m_gaze_at_object)","(i_gaze_at;infant_voc)",0.131,1,0.095,999.0,999.0,999.0,0
"(infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,17
"(i_gaze_at_object;infant_voc;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;inf_smile;m_gaze_at;m_gaze_at_object;mother-speech)","(infant_voc)",0.158,1,0.095,999.0,999.0,999.0,0
"(i_gaze_away;infant_voc;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away)","(mo_smile)",0.242,32,131.315,1.0,1.0,1.0,100
"(m_gaze_away;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,59
"(i_gaze_at_object;m_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,33
"(inf_smile;infant_voc;m_gaze_away)","(i_gaze_away;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech)","(inf_smile;m_gaze_at)",0.138,51,83.794,0.0,0.3333333333333333,0.0,18
"(i_gaze_at_object;m_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,21
"(i_gaze_away)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;m_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,25
"(i_gaze_away;inf_smile;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,31
"(i_gaze_at_object;infant_voc;m_gaze_at_object;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(inf_smile;m_gaze_at_object)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_at;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at;mo_smile)","(mother-speech)",0.191,10,7.966,0.17647058823529413,0.0,0.0,34
"(mo_smile;mother-speech)","(i_gaze_at;m_gaze_at)",0.247,45,149.164,0.0,0.5274725274725275,0.0,91
"(i_gaze_away;m_gaze_at;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;infant_voc;m_gaze_at)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile)","(i_gaze_at;m_gaze_at)",0.289,86,323.655,0.32,0.96,0.32,100
"(i_gaze_away;infant_voc)","(m_gaze_at)",0.103,7,5.171,0.987012987012987,0.03896103896103896,0.974025974025974,77
"(inf_smile;infant_voc;m_gaze_at)","(mo_smile;mother-speech)",0.123,12,10.613,0.0,0.2,0.0,5
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;inf_smile;m_gaze_at_object;mo_smile)","(mother-speech)",0.118,14,6.565,1.0,0.9393939393939394,1.0,99
"(infant_voc;m_gaze_at_object)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,95
"(inf_smile;infant_voc;m_gaze_at;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at;m_gaze_at;mo_smile)","(mother-speech)",0.36,245,254.574,0.0,0.0,0.0,100
"(i_gaze_at;mo_smile)","(mother-speech)",0.373,327,343.315,0.0,0.0,0.0,100
"(inf_smile;mother-speech)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc)","(m_gaze_at)",0.266,27,106.353,0.56,0.49,0.56,100
"(inf_smile;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,62
"(i_gaze_at;inf_smile)","(mo_smile;mother-speech)",0.229,141,133.873,0.0,0.0,0.0,100
"(i_gaze_away;m_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,46
"(infant_voc)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,69
"(inf_smile;m_gaze_away;mo_smile;mother-speech)","(i_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,16
"(i_gaze_at_object;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,61
"(i_gaze_away;infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,10
"(mother-speech)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_away)","(inf_smile)",0.476,1,38.439,0.011111111111111112,1.0,0.011111111111111112,90
"(m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,92
"(i_gaze_away;m_gaze_at_object;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,55
"(i_gaze_at)","(mo_smile;mother-speech)",0.182,447,390.96,0.0,0.0,0.0,100
"(m_gaze_away)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,93
"(infant_voc;m_gaze_away)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at)","(inf_smile;mother-speech)",0.139,248,201.581,0.0,0.0,0.0,86
"(inf_smile;infant_voc;m_gaze_at;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile)","(i_gaze_at;inf_smile;mother-speech)",0.12,143,119.157,999.0,999.0,999.0,0
"(i_gaze_at_object;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,47
"(m_gaze_at_object;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,27
"(inf_smile)","(i_gaze_at;mo_smile)",0.241,75,269.711,0.0,0.67,0.0,100
"(inf_smile;infant_voc)","(i_gaze_at;mo_smile)",0.122,6,16.279,0.5555555555555556,0.4888888888888889,0.044444444444444446,45
"(m_gaze_away;mo_smile)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,24
"(infant_voc;m_gaze_at)","(inf_smile)",0.15,15,35.028,0.07407407407407407,0.4691358024691358,0.07407407407407407,81
"(inf_smile;infant_voc;m_gaze_at_object;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc)","(mo_smile)",0.157,8,20.909,0.6161616161616161,0.25252525252525254,0.16161616161616163,99
"(inf_smile;m_gaze_at;m_gaze_at_object;mother-speech)","(infant_voc)",0.158,1,0.095,999.0,999.0,999.0,0
"(i_gaze_at_object;inf_smile)","(mo_smile)",0.16,6,16.334,1.0,1.0,1.0,100
"(i_gaze_away;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,18
"(infant_voc)","(m_gaze_at_object)",0.16,23,64.06,0.4444444444444444,0.7575757575757576,0.4444444444444444,99
"(inf_smile;infant_voc;mother-speech)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;mo_smile)","(i_gaze_at)",0.253,5,33.622,0.3125,0.7083333333333334,0.4583333333333333,96
"(i_gaze_at_object;inf_smile;m_gaze_at)","(mo_smile)",0.224,3,7.154,0.62,0.96,1.0,100
"(i_gaze_at_object;inf_smile;m_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_at_object;m_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,22
"(inf_smile;m_gaze_at;mo_smile;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;infant_voc)","(m_gaze_at;mo_smile)",0.136,15,30.426,0.10204081632653061,0.8367346938775511,0.12244897959183673,49
"(i_gaze_away;m_gaze_away;mother-speech)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;mo_smile;mother-speech)","(i_gaze_at;m_gaze_at)",0.191,9,48.584,0.0,0.9423076923076923,0.0,52
"(i_gaze_at_object;inf_smile;mo_smile)","(m_gaze_at_object)",0.182,4,5.959,0.7473684210526316,0.968421052631579,1.0,95
"(i_gaze_at;m_gaze_away;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,34
"(i_gaze_at;infant_voc;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,34
"(i_gaze_away;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,65
"(i_gaze_away;mo_smile)","(inf_smile;m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;inf_smile;infant_voc;mo_smile)","(mother-speech)",0.184,10,8.537,0.14285714285714285,0.047619047619047616,0.0,63
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;infant_voc;m_gaze_at;mother-speech)","(mo_smile)",0.111,1,3.285,0.625,1.0,0.25,8
"(i_gaze_at;m_gaze_at_object;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,21
"(i_gaze_at_object;infant_voc;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,25
"(m_gaze_away)","(inf_smile;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,12
"(infant_voc;mo_smile)","(inf_smile)",0.128,8,17.005,0.5822784810126582,0.7468354430379747,0.810126582278481,79
"(mo_smile;mother-speech)","(i_gaze_at;inf_smile)",0.149,45,90.121,0.0,0.4444444444444444,0.0,9
"(m_gaze_away;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_away;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,100
"(infant_voc;m_gaze_away)","(i_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_away)","(i_gaze_at_object;inf_smile;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at_object;mo_smile)","(i_gaze_at)",0.373,4,32.463,0.050505050505050504,0.9595959595959596,0.7474747474747475,99
"(i_gaze_at;inf_smile;infant_voc;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object)","(mo_smile)",0.146,64,227.609,1.0,1.0,1.0,100
"(i_gaze_at_object;inf_smile;m_gaze_at;mo_smile)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,23
"(m_gaze_away;mo_smile)","(inf_smile)",0.426,1,20.32,0.11290322580645161,1.0,0.04838709677419355,62
"(m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,88
"(inf_smile;infant_voc;m_gaze_at;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;infant_voc)","(i_gaze_at)",0.223,3,29.682,0.5517241379310345,0.8505747126436781,0.1724137931034483,87
"(inf_smile;infant_voc)","(i_gaze_at;mother-speech)",0.102,14,13.609,0.9459459459459459,0.8108108108108109,0.1891891891891892,37
"(m_gaze_away)","(i_gaze_at;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at;m_gaze_at;m_gaze_at_object;mother-speech)","(inf_smile;infant_voc)",0.11,1,0.095,999.0,999.0,999.0,0
"(i_gaze_at_object;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,29
"(infant_voc;m_gaze_away)","(i_gaze_at_object;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at_object;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;infant_voc;m_gaze_at;mo_smile)","(mother-speech)",0.12,17,10.184,0.5606060606060606,0.06060606060606061,0.07575757575757576,66
"(i_gaze_away;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,28
"(i_gaze_away;infant_voc;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,17
"(inf_smile;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,77
"(infant_voc)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;m_gaze_away)","(i_gaze_at_object;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;m_gaze_at)","(mo_smile;mother-speech)",0.1,44,24.185,1.0,0.9157894736842105,1.0,95
"(i_gaze_away;m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,19
